latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
31.366619,-89.874293,022,038,3494,5327,2025-09-22,1631,L9,high,D
31.366349,-89.874285,022,038,3494,5328,2025-09-22,1631,L9,high,D
31.366078,-89.874277,022,038,3494,5329,2025-09-22,1631,L9,high,D
31.365808,-89.874269,022,038,3494,5330,2025-09-22,1631,L9,low,D
31.364997,-89.874244,022,038,3494,5333,2025-09-22,1631,L9,high,D
32.104761,-89.878127,022,038,3554,2598,2025-09-22,1631,L9,high,D
32.264087,-89.854178,022,038,3645,2011,2025-09-22,1631,L9,high,D
32.263816,-89.85417,022,038,3645,2012,2025-09-22,1631,L9,high,D
32.263824,-89.853852,022,038,3646,2012,2025-09-22,1631,L9,medium,D
32.327748,-89.801698,022,038,3816,1780,2025-09-22,1631,L9,high,D
32.327478,-89.80169,022,038,3816,1781,2025-09-22,1631,L9,high,D
31.396899,-89.596406,022,038,4378,5237,2025-09-22,1631,L9,low,D
31.396905,-89.596091,022,038,4379,5237,2025-09-22,1631,L9,high,D
31.396635,-89.596083,022,038,4379,5238,2025-09-22,1631,L9,high,D
32.54699,-89.619745,022,038,4407,984,2025-09-22,1631,L9,high,D
31.014368,-89.526283,022,038,4568,6656,2025-09-22,1631,L9,medium,D
31.792267,-89.510476,022,038,4684,3782,2025-09-22,1631,L9,high,D
31.792273,-89.510159,022,038,4685,3782,2025-09-22,1631,L9,high,D
31.792279,-89.509842,022,038,4686,3782,2025-09-22,1631,L9,high,D
31.792009,-89.509835,022,038,4686,3783,2025-09-22,1631,L9,high,D
32.451635,-89.493189,022,038,4795,1346,2025-09-22,1631,L9,high,D
31.298545,-89.423868,022,038,4917,5613,2025-09-22,1631,L9,medium,D
31.298821,-89.42356,022,038,4918,5612,2025-09-22,1631,L9,high,D
31.298551,-89.423553,022,038,4918,5613,2025-09-22,1631,L9,high,D
32.273738,-89.417935,022,038,5016,2009,2025-09-22,1631,L9,medium,D
31.083466,-89.131337,022,038,5830,6427,2025-09-22,1631,L9,high,D
31.083195,-89.131331,022,038,5830,6428,2025-09-22,1631,L9,high,D
31.082925,-89.131325,022,038,5830,6429,2025-09-22,1631,L9,high,D
31.08435,-89.126955,022,038,5844,6424,2025-09-22,1631,L9,high,D
31.084079,-89.126949,022,038,5844,6425,2025-09-22,1631,L9,high,D
31.084085,-89.126635,022,038,5845,6425,2025-09-22,1631,L9,high,D
31.083814,-89.126629,022,038,5845,6426,2025-09-22,1631,L9,high,D
31.083819,-89.126314,022,038,5846,6426,2025-09-22,1631,L9,high,D
31.083549,-89.126308,022,038,5846,6427,2025-09-22,1631,L9,high,D
31.083283,-89.125988,022,038,5847,6428,2025-09-22,1631,L9,high,D
31.083013,-89.125982,022,038,5847,6429,2025-09-22,1631,L9,high,D
31.082742,-89.125976,022,038,5847,6430,2025-09-22,1631,L9,high,D
31.663664,-89.096077,022,038,5983,4285,2025-09-22,1631,L9,high,D
31.663393,-89.096071,022,038,5983,4286,2025-09-22,1631,L9,high,D
31.490669,-89.068208,022,038,6059,4926,2025-09-22,1631,L9,low,D
31.490398,-89.068202,022,038,6059,4927,2025-09-22,1631,L9,high,D
31.490128,-89.068196,022,038,6059,4928,2025-09-22,1631,L9,high,D
31.490404,-89.067886,022,038,6060,4927,2025-09-22,1631,L9,high,D
31.490133,-89.06788,022,038,6060,4928,2025-09-22,1631,L9,low,D
31.490409,-89.067571,022,038,6061,4927,2025-09-22,1631,L9,low,D
31.386673,-89.056777,022,038,6088,5311,2025-09-22,1631,L9,high,D
31.386402,-89.056771,022,038,6088,5312,2025-09-22,1631,L9,low,D
31.386678,-89.056462,022,038,6089,5311,2025-09-22,1631,L9,high,D
31.386407,-89.056456,022,038,6089,5312,2025-09-22,1631,L9,medium,D
31.386683,-89.056146,022,038,6090,5311,2025-09-22,1631,L9,high,D
32.761047,-90.393276,022,037,660,5394,2025-09-22,1631,L9,high,D
33.165635,-90.26025,022,037,1122,3911,2025-09-22,1631,L9,high,D
33.165364,-90.26024,022,037,1122,3912,2025-09-22,1631,L9,high,D
33.165094,-90.26023,022,037,1122,3913,2025-09-22,1631,L9,high,D
33.164554,-90.26021,022,037,1122,3915,2025-09-22,1631,L9,high,D
33.164284,-90.2602,022,037,1122,3916,2025-09-22,1631,L9,high,D
33.167534,-90.259999,022,037,1123,3904,2025-09-22,1631,L9,high,D
33.166994,-90.259979,022,037,1123,3906,2025-09-22,1631,L9,high,D
33.166724,-90.259969,022,037,1123,3907,2025-09-22,1631,L9,high,D
33.166453,-90.259959,022,037,1123,3908,2025-09-22,1631,L9,high,D
33.166183,-90.259949,022,037,1123,3909,2025-09-22,1631,L9,high,D
33.165913,-90.259939,022,037,1123,3910,2025-09-22,1631,L9,high,D
33.165643,-90.259929,022,037,1123,3911,2025-09-22,1631,L9,high,D
33.165373,-90.259919,022,037,1123,3912,2025-09-22,1631,L9,high,D
33.165103,-90.259909,022,037,1123,3913,2025-09-22,1631,L9,high,D
33.164832,-90.259899,022,037,1123,3914,2025-09-22,1631,L9,high,D
33.164562,-90.259889,022,037,1123,3915,2025-09-22,1631,L9,high,D
33.164292,-90.259879,022,037,1123,3916,2025-09-22,1631,L9,high,D
33.164022,-90.259869,022,037,1123,3917,2025-09-22,1631,L9,high,D
33.163752,-90.259859,022,037,1123,3918,2025-09-22,1631,L9,high,D
33.163482,-90.259849,022,037,1123,3919,2025-09-22,1631,L9,high,D
33.163211,-90.259839,022,037,1123,3920,2025-09-22,1631,L9,high,D
33.162941,-90.259829,022,037,1123,3921,2025-09-22,1631,L9,high,D
33.162671,-90.259819,022,037,1123,3922,2025-09-22,1631,L9,high,D
33.168083,-90.259698,022,037,1124,3902,2025-09-22,1631,L9,high,D
33.167813,-90.259688,022,037,1124,3903,2025-09-22,1631,L9,high,D
33.167543,-90.259678,022,037,1124,3904,2025-09-22,1631,L9,high,D
33.167272,-90.259668,022,037,1124,3905,2025-09-22,1631,L9,high,D
33.167002,-90.259658,022,037,1124,3906,2025-09-22,1631,L9,high,D
33.166732,-90.259648,022,037,1124,3907,2025-09-22,1631,L9,high,D
33.166462,-90.259638,022,037,1124,3908,2025-09-22,1631,L9,high,D
33.16268,-90.259498,022,037,1124,3922,2025-09-22,1631,L9,high,D
33.162409,-90.259488,022,037,1124,3923,2025-09-22,1631,L9,high,D
33.168632,-90.259396,022,037,1125,3900,2025-09-22,1631,L9,high,D
33.168361,-90.259386,022,037,1125,3901,2025-09-22,1631,L9,high,D
33.168091,-90.259376,022,037,1125,3902,2025-09-22,1631,L9,high,D
33.167821,-90.259366,022,037,1125,3903,2025-09-22,1631,L9,high,D
33.167551,-90.259356,022,037,1125,3904,2025-09-22,1631,L9,high,D
33.16891,-90.259085,022,037,1126,3899,2025-09-22,1631,L9,high,D
33.16864,-90.259075,022,037,1126,3900,2025-09-22,1631,L9,high,D
33.16837,-90.259065,022,037,1126,3901,2025-09-22,1631,L9,high,D
33.1681,-90.259055,022,037,1126,3902,2025-09-22,1631,L9,high,D
33.16783,-90.259045,022,037,1126,3903,2025-09-22,1631,L9,high,D
33.167559,-90.259035,022,037,1126,3904,2025-09-22,1631,L9,high,D
33.169459,-90.258784,022,037,1127,3897,2025-09-22,1631,L9,high,D
33.169189,-90.258774,022,037,1127,3898,2025-09-22,1631,L9,high,D
33.168919,-90.258764,022,037,1127,3899,2025-09-22,1631,L9,high,D
33.168648,-90.258754,022,037,1127,3900,2025-09-22,1631,L9,high,D
33.168378,-90.258744,022,037,1127,3901,2025-09-22,1631,L9,high,D
33.168108,-90.258734,022,037,1127,3902,2025-09-22,1631,L9,high,D
33.167838,-90.258724,022,037,1127,3903,2025-09-22,1631,L9,high,D
33.169738,-90.258473,022,037,1128,3896,2025-09-22,1631,L9,high,D
33.169467,-90.258463,022,037,1128,3897,2025-09-22,1631,L9,high,D
33.169197,-90.258453,022,037,1128,3898,2025-09-22,1631,L9,high,D
33.168927,-90.258443,022,037,1128,3899,2025-09-22,1631,L9,high,D
33.168657,-90.258433,022,037,1128,3900,2025-09-22,1631,L9,high,D
33.168387,-90.258423,022,037,1128,3901,2025-09-22,1631,L9,high,D
33.168117,-90.258413,022,037,1128,3902,2025-09-22,1631,L9,high,D
33.170016,-90.258162,022,037,1129,3895,2025-09-22,1631,L9,high,D
33.169746,-90.258152,022,037,1129,3896,2025-09-22,1631,L9,high,D
33.169206,-90.258132,022,037,1129,3898,2025-09-22,1631,L9,high,D
33.168935,-90.258122,022,037,1129,3899,2025-09-22,1631,L9,high,D
33.168665,-90.258112,022,037,1129,3900,2025-09-22,1631,L9,high,D
33.168395,-90.258102,022,037,1129,3901,2025-09-22,1631,L9,high,D
33.168125,-90.258092,022,037,1129,3902,2025-09-22,1631,L9,high,D
33.167855,-90.258081,022,037,1129,3903,2025-09-22,1631,L9,high,D
33.167585,-90.258071,022,037,1129,3904,2025-09-22,1631,L9,high,D
32.444301,-90.231763,022,037,1129,6581,2025-09-22,1631,L9,high,D
32.444031,-90.231753,022,037,1129,6582,2025-09-22,1631,L9,high,D
33.170025,-90.25784,022,037,1130,3895,2025-09-22,1631,L9,high,D
33.169754,-90.25783,022,037,1130,3896,2025-09-22,1631,L9,high,D
33.169484,-90.25782,022,037,1130,3897,2025-09-22,1631,L9,high,D
33.169214,-90.25781,022,037,1130,3898,2025-09-22,1631,L9,high,D
33.168944,-90.2578,022,037,1130,3899,2025-09-22,1631,L9,high,D
33.168674,-90.25779,022,037,1130,3900,2025-09-22,1631,L9,high,D
33.168404,-90.25778,022,037,1130,3901,2025-09-22,1631,L9,high,D
33.168133,-90.25777,022,037,1130,3902,2025-09-22,1631,L9,high,D
33.167863,-90.25776,022,037,1130,3903,2025-09-22,1631,L9,high,D
33.167593,-90.25775,022,037,1130,3904,2025-09-22,1631,L9,high,D
33.167323,-90.25774,022,037,1130,3905,2025-09-22,1631,L9,high,D
33.167053,-90.25773,022,037,1130,3906,2025-09-22,1631,L9,high,D
33.166783,-90.25772,022,037,1130,3907,2025-09-22,1631,L9,high,D
32.444309,-90.231444,022,037,1130,6581,2025-09-22,1631,L9,high,D
32.444039,-90.231435,022,037,1130,6582,2025-09-22,1631,L9,high,D
33.170033,-90.257519,022,037,1131,3895,2025-09-22,1631,L9,high,D
33.169763,-90.257509,022,037,1131,3896,2025-09-22,1631,L9,high,D
33.169493,-90.257499,022,037,1131,3897,2025-09-22,1631,L9,high,D
33.169222,-90.257489,022,037,1131,3898,2025-09-22,1631,L9,high,D
33.168952,-90.257479,022,037,1131,3899,2025-09-22,1631,L9,high,D
33.168682,-90.257469,022,037,1131,3900,2025-09-22,1631,L9,high,D
33.168412,-90.257459,022,037,1131,3901,2025-09-22,1631,L9,high,D
33.168142,-90.257449,022,037,1131,3902,2025-09-22,1631,L9,high,D
33.167872,-90.257439,022,037,1131,3903,2025-09-22,1631,L9,high,D
33.167601,-90.257429,022,037,1131,3904,2025-09-22,1631,L9,high,D
33.167331,-90.257419,022,037,1131,3905,2025-09-22,1631,L9,high,D
33.167061,-90.257409,022,037,1131,3906,2025-09-22,1631,L9,high,D
33.166791,-90.257399,022,037,1131,3907,2025-09-22,1631,L9,high,D
33.16544,-90.257349,022,037,1131,3912,2025-09-22,1631,L9,high,D
33.16517,-90.257339,022,037,1131,3913,2025-09-22,1631,L9,high,D
33.169501,-90.257178,022,037,1132,3897,2025-09-22,1631,L9,high,D
33.169231,-90.257168,022,037,1132,3898,2025-09-22,1631,L9,high,D
33.168961,-90.257158,022,037,1132,3899,2025-09-22,1631,L9,high,D
33.16869,-90.257148,022,037,1132,3900,2025-09-22,1631,L9,high,D
33.16842,-90.257138,022,037,1132,3901,2025-09-22,1631,L9,high,D
33.16815,-90.257128,022,037,1132,3902,2025-09-22,1631,L9,high,D
33.16788,-90.257118,022,037,1132,3903,2025-09-22,1631,L9,high,D
33.16761,-90.257108,022,037,1132,3904,2025-09-22,1631,L9,high,D
33.16734,-90.257098,022,037,1132,3905,2025-09-22,1631,L9,high,D
33.16707,-90.257088,022,037,1132,3906,2025-09-22,1631,L9,high,D
33.166799,-90.257078,022,037,1132,3907,2025-09-22,1631,L9,high,D
33.165719,-90.257038,022,037,1132,3911,2025-09-22,1631,L9,high,D
33.165449,-90.257028,022,037,1132,3912,2025-09-22,1631,L9,high,D
33.165178,-90.257018,022,037,1132,3913,2025-09-22,1631,L9,high,D
33.168969,-90.256837,022,037,1133,3899,2025-09-22,1631,L9,high,D
33.168699,-90.256827,022,037,1133,3900,2025-09-22,1631,L9,high,D
33.168429,-90.256817,022,037,1133,3901,2025-09-22,1631,L9,high,D
33.168159,-90.256807,022,037,1133,3902,2025-09-22,1631,L9,high,D
33.167888,-90.256797,022,037,1133,3903,2025-09-22,1631,L9,high,D
33.167618,-90.256787,022,037,1133,3904,2025-09-22,1631,L9,high,D
33.167348,-90.256777,022,037,1133,3905,2025-09-22,1631,L9,high,D
33.167078,-90.256767,022,037,1133,3906,2025-09-22,1631,L9,high,D
33.166808,-90.256757,022,037,1133,3907,2025-09-22,1631,L9,high,D
33.166538,-90.256747,022,037,1133,3908,2025-09-22,1631,L9,high,D
33.165997,-90.256727,022,037,1133,3910,2025-09-22,1631,L9,high,D
33.165727,-90.256717,022,037,1133,3911,2025-09-22,1631,L9,high,D
33.165457,-90.256707,022,037,1133,3912,2025-09-22,1631,L9,high,D
33.165187,-90.256697,022,037,1133,3913,2025-09-22,1631,L9,high,D
33.164917,-90.256687,022,037,1133,3914,2025-09-22,1631,L9,high,D
33.164646,-90.256677,022,037,1133,3915,2025-09-22,1631,L9,high,D
33.168167,-90.256485,022,037,1134,3902,2025-09-22,1631,L9,high,D
33.167897,-90.256475,022,037,1134,3903,2025-09-22,1631,L9,high,D
33.167627,-90.256465,022,037,1134,3904,2025-09-22,1631,L9,high,D
33.167356,-90.256455,022,037,1134,3905,2025-09-22,1631,L9,high,D
33.167086,-90.256445,022,037,1134,3906,2025-09-22,1631,L9,high,D
33.166816,-90.256435,022,037,1134,3907,2025-09-22,1631,L9,high,D
33.166546,-90.256425,022,037,1134,3908,2025-09-22,1631,L9,high,D
33.166276,-90.256415,022,037,1134,3909,2025-09-22,1631,L9,high,D
33.166006,-90.256405,022,037,1134,3910,2025-09-22,1631,L9,high,D
33.165735,-90.256395,022,037,1134,3911,2025-09-22,1631,L9,high,D
33.165465,-90.256385,022,037,1134,3912,2025-09-22,1631,L9,high,D
33.165195,-90.256375,022,037,1134,3913,2025-09-22,1631,L9,high,D
33.164925,-90.256365,022,037,1134,3914,2025-09-22,1631,L9,high,D
33.167905,-90.256154,022,037,1135,3903,2025-09-22,1631,L9,high,D
33.167635,-90.256144,022,037,1135,3904,2025-09-22,1631,L9,high,D
33.167365,-90.256134,022,037,1135,3905,2025-09-22,1631,L9,high,D
33.167095,-90.256124,022,037,1135,3906,2025-09-22,1631,L9,high,D
33.166825,-90.256114,022,037,1135,3907,2025-09-22,1631,L9,high,D
33.166554,-90.256104,022,037,1135,3908,2025-09-22,1631,L9,high,D
33.150566,-90.141705,022,037,1489,3978,2025-09-22,1631,L9,high,D
33.150295,-90.141696,022,037,1489,3979,2025-09-22,1631,L9,high,D
33.150066,-90.14008,022,037,1494,3980,2025-09-22,1631,L9,high,D
33.149795,-90.14007,022,037,1494,3981,2025-09-22,1631,L9,high,D
33.150074,-90.139759,022,037,1495,3980,2025-09-22,1631,L9,high,D
33.149804,-90.139749,022,037,1495,3981,2025-09-22,1631,L9,high,D
32.417737,-90.01622,022,037,1802,6699,2025-09-22,1631,L9,low,D
32.503592,-90.011425,022,037,1826,6382,2025-09-22,1631,L9,medium,D
32.415529,-89.938023,022,037,2047,6714,2025-09-22,1631,L9,high,D
32.390459,-89.911069,022,037,2129,6809,2025-09-22,1631,L9,high,D
32.391006,-89.910768,022,037,2130,6807,2025-09-22,1631,L9,high,D
32.390736,-89.910759,022,037,2130,6808,2025-09-22,1631,L9,medium,D
32.390466,-89.910751,022,037,2130,6809,2025-09-22,1631,L9,high,D
32.390196,-89.910742,022,037,2130,6810,2025-09-22,1631,L9,high,D
32.390473,-89.910432,022,037,2131,6809,2025-09-22,1631,L9,high,D
32.390203,-89.910424,022,037,2131,6810,2025-09-22,1631,L9,high,D
32.391021,-89.910131,022,037,2132,6807,2025-09-22,1631,L9,low,D
32.390751,-89.910122,022,037,2132,6808,2025-09-22,1631,L9,high,D
32.390481,-89.910114,022,037,2132,6809,2025-09-22,1631,L9,high,D
32.54699,-89.619745,022,037,3057,6254,2025-09-22,1631,L9,high,D
32.451635,-89.493189,022,037,3445,6616,2025-09-22,1631,L9,high,D
32.624457,-89.467923,022,037,3539,5979,2025-09-22,1631,L9,high,D
32.624187,-89.467916,022,037,3539,5980,2025-09-22,1631,L9,low,D
32.624464,-89.467603,022,037,3540,5979,2025-09-22,1631,L9,low,D
32.624193,-89.467596,022,037,3540,5980,2025-09-22,1631,L9,high,D
33.041139,-89.322427,022,037,4028,4449,2025-09-22,1631,L9,high,D
33.041415,-89.322113,022,037,4029,4448,2025-09-22,1631,L9,high,D
33.041145,-89.322106,022,037,4029,4449,2025-09-22,1631,L9,high,D
34.009851,-89.077919,022,037,4861,884,2025-09-22,1631,L9,low,D
33.803016,-88.700576,022,037,6010,1670,2025-09-22,1631,L9,high,D
33.440317,-88.570514,022,037,6391,3017,2025-09-22,1631,L9,high,D
33.440592,-88.570196,022,037,6392,3016,2025-09-22,1631,L9,high,D
33.440321,-88.570191,022,037,6392,3017,2025-09-22,1631,L9,high,D
33.440051,-88.570186,022,037,6392,3018,2025-09-22,1631,L9,high,D
33.448444,-88.569692,022,037,6394,2987,2025-09-22,1631,L9,high,D
33.448448,-88.569369,022,037,6395,2987,2025-09-22,1631,L9,high,D
33.439252,-88.569203,022,037,6395,3021,2025-09-22,1631,L9,high,D
33.846627,-88.464428,022,037,6741,1520,2025-09-22,1631,L9,high,D
33.846357,-88.464424,022,037,6741,1521,2025-09-22,1631,L9,high,D
33.846086,-88.464419,022,037,6741,1522,2025-09-22,1631,L9,low,D
33.845816,-88.464415,022,037,6741,1523,2025-09-22,1631,L9,high,D
33.845545,-88.46441,022,037,6741,1524,2025-09-22,1631,L9,high,D
33.845275,-88.464405,022,037,6741,1525,2025-09-22,1631,L9,high,D
33.845004,-88.464401,022,037,6741,1526,2025-09-22,1631,L9,high,D
33.846901,-88.464109,022,037,6742,1519,2025-09-22,1631,L9,low,D
33.846631,-88.464104,022,037,6742,1520,2025-09-22,1631,L9,high,D
33.846361,-88.4641,022,037,6742,1521,2025-09-22,1631,L9,medium,D
33.84609,-88.464095,022,037,6742,1522,2025-09-22,1631,L9,high,D
33.84582,-88.46409,022,037,6742,1523,2025-09-22,1631,L9,high,D
33.845549,-88.464086,022,037,6742,1524,2025-09-22,1631,L9,high,D
33.845279,-88.464081,022,037,6742,1525,2025-09-22,1631,L9,high,D
33.845008,-88.464077,022,037,6742,1526,2025-09-22,1631,L9,high,D
33.844738,-88.464072,022,037,6742,1527,2025-09-22,1631,L9,high,D
33.844467,-88.464067,022,037,6742,1528,2025-09-22,1631,L9,high,D
33.844197,-88.464063,022,037,6742,1529,2025-09-22,1631,L9,low,D
33.846635,-88.46378,022,037,6743,1520,2025-09-22,1631,L9,high,D
33.846364,-88.463775,022,037,6743,1521,2025-09-22,1631,L9,medium,D
33.846094,-88.463771,022,037,6743,1522,2025-09-22,1631,L9,high,D
33.845823,-88.463766,022,037,6743,1523,2025-09-22,1631,L9,high,D
33.845553,-88.463762,022,037,6743,1524,2025-09-22,1631,L9,high,D
33.845282,-88.463757,022,037,6743,1525,2025-09-22,1631,L9,high,D
33.845012,-88.463752,022,037,6743,1526,2025-09-22,1631,L9,high,D
33.844741,-88.463748,022,037,6743,1527,2025-09-22,1631,L9,high,D
33.844471,-88.463743,022,037,6743,1528,2025-09-22,1631,L9,high,D
33.8442,-88.463739,022,037,6743,1529,2025-09-22,1631,L9,high,D
33.84393,-88.463734,022,037,6743,1530,2025-09-22,1631,L9,low,D
33.846639,-88.463456,022,037,6744,1520,2025-09-22,1631,L9,low,D
33.846368,-88.463451,022,037,6744,1521,2025-09-22,1631,L9,low,D
33.846098,-88.463447,022,037,6744,1522,2025-09-22,1631,L9,high,D
33.845827,-88.463442,022,037,6744,1523,2025-09-22,1631,L9,high,D
33.845557,-88.463437,022,037,6744,1524,2025-09-22,1631,L9,high,D
33.845286,-88.463433,022,037,6744,1525,2025-09-22,1631,L9,high,D
33.845016,-88.463428,022,037,6744,1526,2025-09-22,1631,L9,high,D
33.844745,-88.463424,022,037,6744,1527,2025-09-22,1631,L9,high,D
33.844475,-88.463419,022,037,6744,1528,2025-09-22,1631,L9,high,D
33.844204,-88.463414,022,037,6744,1529,2025-09-22,1631,L9,high,D
33.843934,-88.46341,022,037,6744,1530,2025-09-22,1631,L9,high,D
33.843663,-88.463405,022,037,6744,1531,2025-09-22,1631,L9,high,D
33.846913,-88.463136,022,037,6745,1519,2025-09-22,1631,L9,low,D
33.846643,-88.463132,022,037,6745,1520,2025-09-22,1631,L9,high,D
33.846372,-88.463127,022,037,6745,1521,2025-09-22,1631,L9,medium,D
33.846102,-88.463122,022,037,6745,1522,2025-09-22,1631,L9,high,D
33.845831,-88.463118,022,037,6745,1523,2025-09-22,1631,L9,high,D
33.845561,-88.463113,022,037,6745,1524,2025-09-22,1631,L9,high,D
33.84529,-88.463109,022,037,6745,1525,2025-09-22,1631,L9,high,D
33.84502,-88.463104,022,037,6745,1526,2025-09-22,1631,L9,high,D
33.844749,-88.463099,022,037,6745,1527,2025-09-22,1631,L9,low,D
33.844479,-88.463095,022,037,6745,1528,2025-09-22,1631,L9,high,D
33.844208,-88.46309,022,037,6745,1529,2025-09-22,1631,L9,high,D
33.843938,-88.463086,022,037,6745,1530,2025-09-22,1631,L9,high,D
33.843667,-88.463081,022,037,6745,1531,2025-09-22,1631,L9,high,D
33.846917,-88.462812,022,037,6746,1519,2025-09-22,1631,L9,high,D
33.846646,-88.462808,022,037,6746,1520,2025-09-22,1631,L9,high,D
33.846376,-88.462803,022,037,6746,1521,2025-09-22,1631,L9,medium,D
33.846105,-88.462798,022,037,6746,1522,2025-09-22,1631,L9,high,D
33.845835,-88.462794,022,037,6746,1523,2025-09-22,1631,L9,high,D
33.845564,-88.462789,022,037,6746,1524,2025-09-22,1631,L9,high,D
33.845294,-88.462784,022,037,6746,1525,2025-09-22,1631,L9,low,D
33.843942,-88.462761,022,037,6746,1530,2025-09-22,1631,L9,low,D
33.843671,-88.462757,022,037,6746,1531,2025-09-22,1631,L9,low,D
33.846921,-88.462488,022,037,6747,1519,2025-09-22,1631,L9,low,D
33.84665,-88.462483,022,037,6747,1520,2025-09-22,1631,L9,high,D
33.851256,-88.461913,022,037,6749,1503,2025-09-22,1631,L9,medium,D
33.850986,-88.461909,022,037,6749,1504,2025-09-22,1631,L9,high,D
33.850174,-88.461895,022,037,6749,1507,2025-09-22,1631,L9,low,D
33.849904,-88.46189,022,037,6749,1508,2025-09-22,1631,L9,low,D
33.84774,-88.461853,022,037,6749,1516,2025-09-22,1631,L9,high,D
33.847469,-88.461849,022,037,6749,1517,2025-09-22,1631,L9,high,D
33.847199,-88.461844,022,037,6749,1518,2025-09-22,1631,L9,low,D
33.85126,-88.461589,022,037,6750,1503,2025-09-22,1631,L9,high,D
33.85099,-88.461585,022,037,6750,1504,2025-09-22,1631,L9,high,D
33.850719,-88.46158,022,037,6750,1505,2025-09-22,1631,L9,medium,D
33.850178,-88.461571,022,037,6750,1507,2025-09-22,1631,L9,low,D
33.849637,-88.461562,022,037,6750,1509,2025-09-22,1631,L9,high,D
33.849367,-88.461557,022,037,6750,1510,2025-09-22,1631,L9,low,D
33.848826,-88.461548,022,037,6750,1512,2025-09-22,1631,L9,high,D
33.848555,-88.461543,022,037,6750,1513,2025-09-22,1631,L9,high,D
33.848285,-88.461538,022,037,6750,1514,2025-09-22,1631,L9,high,D
33.848014,-88.461534,022,037,6750,1515,2025-09-22,1631,L9,low,D
33.847744,-88.461529,022,037,6750,1516,2025-09-22,1631,L9,low,D
33.847473,-88.461525,022,037,6750,1517,2025-09-22,1631,L9,high,D
33.847203,-88.46152,022,037,6750,1518,2025-09-22,1631,L9,medium,D
33.851264,-88.461265,022,037,6751,1503,2025-09-22,1631,L9,high,D
33.850993,-88.46126,022,037,6751,1504,2025-09-22,1631,L9,high,D
33.848559,-88.461219,022,037,6751,1513,2025-09-22,1631,L9,medium,D
33.848289,-88.461214,022,037,6751,1514,2025-09-22,1631,L9,high,D
33.848018,-88.46121,022,037,6751,1515,2025-09-22,1631,L9,low,D
33.847748,-88.461205,022,037,6751,1516,2025-09-22,1631,L9,low,D
33.847477,-88.4612,022,037,6751,1517,2025-09-22,1631,L9,medium,D
33.847207,-88.461196,022,037,6751,1518,2025-09-22,1631,L9,high,D
33.846936,-88.461191,022,037,6751,1519,2025-09-22,1631,L9,low,D
33.851268,-88.460941,022,037,6752,1503,2025-09-22,1631,L9,high,D
33.850997,-88.460936,022,037,6752,1504,2025-09-22,1631,L9,high,D
